submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,can_children_observe_deterioration_of_basic_services_of_school,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
6348797952393216,3/13/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Postgraduate,Unemployed,Distrito Federal,No,sometimes,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1
6633565608738816,3/14/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,FullTime,Distrito Federal,3-4days,no,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
5366721266581504,3/14/2021,Male,36-45,Rural,food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,No,sometimes,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
6483396590305280,3/18/2021,Female,36-45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Housework,Distrito Federal,No,sometimes,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
6312766800658432,3/18/2021,Female,26-35,"City,Metropolitian",notenoughfood,diploma_degreecompleted,PartTime,Distrito Federal,No,yes,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
5866538270982144,3/27/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,Unemployed,Distrito Federal,No,no,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1
6122386536792064,3/26/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Postgraduate,FullTime,Zulia,No,no,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0
6646325889466368,3/23/2021,Female,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Unemployed,Zulia,No,yes,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
5647033297010688,3/15/2021,Female,36-45,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Zulia,No,sometimes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5989021024256000,3/13/2021,Female,16-25,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Student,Zulia,No,sometimes,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1
4775871608258560,3/16/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Zulia,No,no,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1
5474681242255360,3/13/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Zulia,No,no,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
5947298705309696,3/23/2021,Male,36-45,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Unemployed,Zulia,Yes,sometimes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6497998472478720,3/17/2021,Male,36-45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,FullTime,Zulia,No,no,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1
6573313475477504,3/15/2021,Female,16-25,"Suburban,Peri-urban",food_clothes_furniture_nosavings,Univ_college_degree_completed,Student,Zulia,No,sometimes,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
5696984152539136,3/13/2021,Female,>45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Unemployed,Zulia,No,yes,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
5162671933751296,4/2/2021,Male,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,no,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1
6629270255566848,3/16/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Zulia,No,sometimes,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1
4750409481846784,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Zulia,No,sometimes,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
4817901889781760,3/21/2021,Male,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Unemployed,Zulia,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
6636017582080000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Zulia,No,sometimes,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1
5946854427852800,3/23/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,secondary_highschool_completed,PartTime,Zulia,No,no,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
6341530129530880,6/4/2021,Male,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Zulia,No,no,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
5339124960854016,3/24/2021,Female,16-25,"Suburban,Peri-urban",Prefer not to answer,secondary_highschool_completed,Student,Zulia,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
6711468224675840,3/13/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Zulia,No,no,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
5029186833219584,3/13/2021,Female,26-35,Rural,notenoughfood,diploma_degreecompleted,Unemployed,Zulia,No,sometimes,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1
5020985458950144,3/28/2021,Female,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Housework,Zulia,No,yes,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1
4991676602122240,3/13/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Housework,Zulia,No,sometimes,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
6282424601542656,3/28/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Zulia,No,sometimes,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
4930187434393600,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime(Student),Zulia,No,no,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1
5562942199431168,3/13/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Trujillo,No,no,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
4963769179701248,3/14/2021,Female,26-35,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Trujillo,No,sometimes,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1
5851741655662592,4/1/2021,Male,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Bolívar,No,no,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1
6474995365838848,3/30/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Bolívar,No,no,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1
6246643480657920,3/13/2021,Male,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Bolívar,No,no,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
4751718507347968,3/14/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Bolívar,No,sometimes,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
5423956470530048,3/30/2021,Male,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Unemployed,Bolívar,No,no,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1
4807270973308928,3/14/2021,Female,26-35,Rural,food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime(Student),Bolívar,No,no,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
4952515610411008,3/13/2021,Female,16-25,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,Student,Bolívar,No,yes,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1
6055606304899072,3/13/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Bolívar,No,no,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
6583047549091840,3/30/2021,Female,>45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Unemployed,Bolívar,No,no,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
6524284678963200,3/16/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Unemployed,Bolívar,1-2days,sometimes,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1
6379920493379584,3/14/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime(Student),Bolívar,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0
5889345503625216,3/14/2021,Female,16-25,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Unemployed,Bolívar,No,sometimes,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
5792838259572736,3/30/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Bolívar,No,sometimes,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4792313951027200,4/4/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,Unemployed,Bolívar,No,no,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
6140368826662912,4/3/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Unemployed,Bolívar,No,sometimes,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0
5524846980366336,3/18/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Student,Bolívar,No,sometimes,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1
4677728099106816,3/13/2021,Male,16-25,Rural,notenoughfood,No formal education,FullTime,Bolívar,No,yes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5014461772726272,3/17/2021,Male,36-45,Rural,food_nothingelse,Univ_college_degree_completed,Unemployed,Monagas,No,no,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0
5064728492900352,3/14/2021,Female,16-25,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,PartTime(Student),Anzoátegui,No,sometimes,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
5002907270512640,3/21/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Anzoátegui,No,no,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0
5126988338823168,5/2/2021,Male,36-45,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Unemployed,Portuguesa,No,no,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1
6219102422302720,3/25/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,PartTime(Student),Portuguesa,No,sometimes,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
6212222752915456,3/28/2021,Male,>45,Rural,food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Portuguesa,1-2days,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
6276131937583104,3/16/2021,Male,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Portuguesa,No,sometimes,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
4888339605094400,3/14/2021,Male,16-25,Rural,notenoughfood,Univ_college_degree_completed,Housework,Portuguesa,No,sometimes,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
6488257889304576,3/30/2021,Male,16-25,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Student,Portuguesa,No,sometimes,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
6373789696000000,3/13/2021,Male,>45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Retired,Portuguesa,No,sometimes,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1
6684077645365248,3/19/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Student,Portuguesa,No,no,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0
5232237049282560,3/13/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,FullTime,Portuguesa,No,no,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
4977557165572096,3/31/2021,Female,36-45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Housework,Portuguesa,No,yes,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
6145368571248640,3/14/2021,Male,16-25,Rural,Prefer not to answer,secondary_highschool_completed,Student,Portuguesa,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
6568196558815232,4/1/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Nueva Esparta,No,sometimes,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
5958830491172864,3/13/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Táchira,No,sometimes,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
6398041077841920,4/3/2021,Female,26-35,Rural,Prefer not to answer,secondary_highschool_completed,Housework,Táchira,No,no,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
4651421978066944,3/16/2021,Female,16-25,Rural,notenoughfood,diploma_degreecompleted,Unemployed,Táchira,No,no,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1
4969769098018816,4/2/2021,Female,16-25,"Suburban,Peri-urban",food_clothes_furniture_savings,secondary_highschool_completed,FullTime,Táchira,No,sometimes,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1
4664863950635008,3/24/2021,Male,>45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Aragua,No,yes,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1
6398790952288256,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Aragua,No,no,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1
5210453293924352,3/18/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,Housework,Aragua,No,no,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
6057277147840512,3/21/2021,Male,>45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Aragua,No,no,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1
4754248662515712,3/13/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Aragua,No,yes,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
5480308857372672,3/28/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Aragua,No,sometimes,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1
4829466256998400,3/14/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Aragua,No,no,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1
5602097000349696,3/22/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Aragua,No,yes,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
6604622780432384,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime(Student),Aragua,No,sometimes,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0
5276775256162304,3/29/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Aragua,No,sometimes,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0
5404926376411136,3/14/2021,Male,16-25,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Guárico,No,no,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1
5154044804071424,4/3/2021,Male,26-35,Rural,Prefer not to answer,Univ_college_degree_completed,Unemployed,Guárico,No,no,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
5991837918822400,3/17/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Guárico,No,sometimes,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0
5623754842701824,3/29/2021,Female,>45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,sometimes,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
5188244840120320,3/21/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,no,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1
4747283165085696,3/13/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Unemployed,Zulia,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
4645149312548864,3/28/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,Housework,Zulia,No,yes,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0
4944019645005824,3/27/2021,Male,16-25,"Suburban,Peri-urban",Prefer not to answer,secondary_highschool_completed,Student,Zulia,No,sometimes,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
6204577228783616,3/23/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,Student,Zulia,No,sometimes,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
5923219910688768,3/29/2021,Female,16-25,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Unemployed,Zulia,No,sometimes,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1
6050212228628480,4/3/2021,Female,>45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,PartTime,Zulia,No,yes,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
6265607371882496,3/15/2021,Male,36-45,Rural,notenoughfood,Univ_college_degree_completed,Student,Zulia,No,sometimes,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
6138227835797504,3/16/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Zulia,No,no,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4705499542192128,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,no,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
6632370953519104,3/15/2021,Female,26-35,Rural,notenoughfood,Univ_college_degree_completed,FullTime,Zulia,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0
6659713587740672,3/14/2021,Male,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,yes,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
5785491080478720,3/14/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,FullTime,Zulia,No,sometimes,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1
4707479824105472,3/22/2021,Female,>45,Rural,food_nothingelse,Univ_college_degree_completed,Housework,Zulia,No,no,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
5794226137989120,4/4/2021,Prefer_not_to_say,16-25,Rural,food_nothingelse,secondary_highschool_completed,Student,Zulia,No,sometimes,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0
6218433799913472,3/19/2021,Female,>45,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Zulia,No,no,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
4882169817464832,3/15/2021,Female,26-35,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Unemployed,Zulia,No,sometimes,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1
5819005414932480,4/3/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,sometimes,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1
4519809953038336,4/2/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Housework,Delta Amacuro,Yes,no,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1
4789377451687936,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Carabobo,No,sometimes,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
6568757186265088,3/30/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Barinas,No,sometimes,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1
6338158647312384,3/17/2021,Female,26-35,Rural,notenoughfood,diploma_degreecompleted,FullTime,Trujillo,No,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4638287951298560,3/14/2021,Female,36-45,Rural,notenoughfood,Univ_college_degree_completed,FullTime,Aragua,No,sometimes,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1
5577363441319936,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,Postgraduate,Retired,Aragua,No,sometimes,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
4694410909712384,3/13/2021,Female,16-25,"Suburban,Peri-urban",Prefer not to answer,secondary_highschool_completed,Student,Aragua,Yes,sometimes,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1
5022975303876608,3/18/2021,Female,36-45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Housework,Aragua,No,no,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0
6027168655343616,3/13/2021,Prefer_not_to_say,16-25,"Suburban,Peri-urban",notenoughfood,Prefer_not_to_say,Unemployed,Aragua,No,sometimes,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
4641082515390464,3/28/2021,Female,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime(Student),Aragua,No,sometimes,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0
5362964780810240,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Aragua,No,sometimes,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1
5254289340760064,3/18/2021,Female,16-25,"City,Metropolitian",Prefer not to answer,secondary_highschool_completed,Student,Aragua,No,no,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0
6662483237666816,3/13/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Aragua,No,yes,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0
4575118914486272,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,sometimes,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1
5294394419970048,3/14/2021,Male,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Unemployed,Zulia,No,sometimes,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0
5823774305026048,3/19/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
4901199693479936,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Zulia,No,no,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1
4806207767576576,3/22/2021,Male,36-45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Zulia,1-2days,no,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
6530911075303424,3/17/2021,Female,16-25,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime(Student),Zulia,No,sometimes,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
5892905880518656,3/30/2021,Female,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,yes,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0
5700329026093056,3/16/2021,Male,26-35,Rural,food_nothingelse,diploma_degreecompleted,PartTime(Student),Aragua,No,yes,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0
4734887352598528,3/17/2021,Prefer_not_to_say,16-25,Rural,notenoughfood,Univ_college_degree_completed,PartTime(Student),Aragua,No,sometimes,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1
5392972509347840,3/15/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,Unemployed,Aragua,No,sometimes,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1
5838858834149376,4/1/2021,Male,36-45,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Aragua,No,no,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1
5069236329512960,3/13/2021,Male,36-45,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,PartTime,Aragua,No,sometimes,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
6683317603926016,3/13/2021,Male,16-25,Rural,food_nothingelse,diploma_degreecompleted,PartTime(Student),Zulia,No,no,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1
5177074368380928,3/13/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,Unemployed,Zulia,No,yes,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
5644445998645248,4/3/2021,Female,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Zulia,No,sometimes,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1
6654786052292608,3/13/2021,Male,26-35,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Unemployed,Zulia,No,no,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
5454655269371904,3/24/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,sometimes,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1
4523019501568000,3/16/2021,Male,16-25,Rural,food_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,sometimes,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
6124743198769152,3/20/2021,Female,16-25,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Housework,Zulia,No,no,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0
4856290240364544,3/19/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,diploma_degreecompleted,FullTime,Zulia,No,no,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1
5737038967209984,3/21/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,Student,Táchira,No,sometimes,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
6019802434109440,3/14/2021,Female,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Retired,Anzoátegui,No,sometimes,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1
